Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue,Year,Month,Month_Name,Quarter,Day_of_Week
ORD00249,2022-06-04,CUST8127,Tennis Racket,Sports,West,3,122.21,366.64,2022,6,June,2,Saturday
ORD00250,2023-10-30,CUST5481,Dress,Clothing,South,6,61.11,366.65,2023,10,October,4,Monday
ORD00251,2022-02-26,CUST8885,Dress,Clothing,North,7,49.44,346.07,2022,2,February,1,Saturday
ORD00252,2022-09-02,CUST9552,Running Shoes,Sports,East,2,175.59,351.19,2022,9,September,3,Friday
ORD00253,2022-09-30,CUST7723,Plant Pot,Home & Garden,North,10,247.58,2475.83,2022,9,September,3,Friday
ORD00254,2022-09-06,CUST6477,T-Shirt,Clothing,South,10,92.63,926.26,2022,9,September,3,Tuesday
ORD00255,2022-12-15,CUST7221,Doll,Toys,West,1,74.24,74.24,2022,12,December,4,Thursday
ORD00256,2022-07-29,CUST9120,Chair,Home & Garden,East,1,88.39,88.39,2022,7,July,3,Friday
ORD00257,2023-09-26,CUST4826,Doll,Toys,West,4,81.92,327.69,2023,9,September,3,Tuesday
ORD00258,2023-08-13,CUST6752,Puzzle,Toys,South,7,45.85,320.94,2023,8,August,3,Sunday
ORD00259,2022-05-14,CUST8822,Action Figure,Toys,West,1,82.8,82.8,2022,5,May,2,Saturday
ORD00260,2023-07-27,CUST2229,Running Shoes,Sports,South,2,155.06,310.11,2023,7,July,3,Thursday
ORD00261,2022-01-14,CUST1845,Doll,Toys,South,10,49.15,491.47,2022,1,January,1,Friday
ORD00262,2022-04-03,CUST8574,Headphones,Electronics,North,1,419.19,419.19,2022,4,April,2,Sunday
ORD00263,2022-06-23,CUST9068,Smart Watch,Electronics,East,6,260.92,1565.49,2022,6,June,2,Thursday
ORD00264,2022-10-19,UNKNOWN,Laptop,Electronics,North,6,776.82,4660.89,2022,10,October,4,Wednesday
ORD00265,2023-10-15,CUST9588,Jeans,Clothing,North,1,37.47,37.47,2023,10,October,4,Sunday
ORD00266,2023-02-17,CUST2836,Rug,Home & Garden,North,10,175.87,1758.71,2023,2,February,1,Friday
ORD00267,2022-01-15,CUST5266,Cookbook,Books,North,9,11.22,101.0,2022,1,January,1,Saturday
ORD00268,2022-07-15,CUST6815,Fiction Novel,Books,East,8,38.84,310.73,2022,7,July,3,Friday
ORD00269,2022-07-10,CUST5226,Doll,Toys,West,5,59.21,296.06,2022,7,July,3,Sunday
ORD00270,2022-01-28,CUST6398,Running Shoes,Sports,South,3,87.51,262.52,2022,1,January,1,Friday
ORD00271,2023-09-24,CUST5164,Dumbbells,Sports,West,3,54.39,163.16,2023,9,September,3,Sunday
ORD00272,2023-05-30,CUST1134,Dress,Clothing,North,2,64.12,128.24,2023,5,May,2,Tuesday
ORD00273,2022-08-17,CUST5249,Yoga Mat,Sports,East,2,43.6,87.19,2022,8,August,3,Wednesday
ORD00274,2022-04-05,CUST8042,Doll,Toys,South,10,90.88,908.78,2022,4,April,2,Tuesday
ORD00275,2023-08-18,CUST5738,Smart Watch,Electronics,North,8,564.34,4514.74,2023,8,August,3,Friday
ORD00276,2022-10-15,CUST2642,Basketball,Sports,East,1,167.99,167.99,2022,10,October,4,Saturday
ORD00277,2023-01-16,CUST7879,Doll,Toys,West,4,33.57,134.29,2023,1,January,1,Monday
ORD00278,2022-01-04,CUST3407,Biography,Books,South,4,19.22,76.88,2022,1,January,1,Tuesday
ORD00279,2023-01-07,CUST7873,Headphones,Electronics,East,5,486.0,2429.99,2023,1,January,1,Saturday
ORD00280,2023-05-01,CUST2571,Mirror,Home & Garden,South,10,70.15,701.54,2023,5,May,2,Monday
ORD00281,2022-02-19,UNKNOWN,Self-Help,Books,West,10,49.81,498.07,2022,2,February,1,Saturday
ORD00282,2022-05-26,CUST9534,Tennis Racket,Sports,South,9,100.05,900.43,2022,5,May,2,Thursday
ORD00283,2023-06-16,CUST7089,Cookbook,Books,North,1,49.72,49.72,2023,6,June,2,Friday
ORD00284,2023-11-16,CUST1468,Dress,Clothing,West,1,148.92,148.92,2023,11,November,4,Thursday
ORD00285,2022-04-22,CUST4084,Lamp,Home & Garden,South,2,70.35,140.71,2022,4,April,2,Friday
ORD00286,2022-07-05,CUST7933,Dumbbells,Sports,East,9,68.64,617.72,2022,7,July,3,Tuesday
ORD00287,2023-10-24,CUST6243,LEGO Set,Toys,South,10,82.75,827.54,2023,10,October,4,Tuesday
ORD00288,2023-09-12,CUST4779,Headphones,Electronics,East,1,850.99,850.99,2023,9,September,3,Tuesday
ORD00289,2022-05-21,CUST6064,Dumbbells,Sports,South,2,90.42,180.85,2022,5,May,2,Saturday
ORD00290,2023-09-30,CUST2151,Headphones,Electronics,East,10,634.02,6340.18,2023,9,September,3,Saturday
ORD00291,2022-08-18,CUST1196,Jeans,Clothing,North,4,33.3,133.18,2022,8,August,3,Thursday
ORD00292,2023-01-07,CUST5533,Shoes,Clothing,North,5,25.86,129.29,2023,1,January,1,Saturday
ORD00293,2023-06-28,CUST8123,Dress,Clothing,East,9,102.32,920.89,2023,6,June,2,Wednesday
ORD00294,2023-01-30,CUST2994,T-Shirt,Clothing,North,7,86.85,607.92,2023,1,January,1,Monday
ORD00295,2022-06-14,CUST9606,Basketball,Sports,South,9,78.46,706.14,2022,6,June,2,Tuesday
ORD00296,2022-08-24,CUST6505,Cookbook,Books,West,10,40.93,409.31,2022,8,August,3,Wednesday
ORD00297,2022-11-04,CUST2565,Dress,Clothing,South,10,26.01,260.11,2022,11,November,4,Friday
ORD00298,2023-10-23,CUST6525,LEGO Set,Toys,North,3,23.54,70.62,2023,10,October,4,Monday
ORD00299,2022-03-24,CUST8987,Doll,Toys,South,9,94.31,848.83,2022,3,March,1,Thursday
ORD00300,2022-05-30,CUST8179,Shoes,Clothing,West,5,125.47,627.36,2022,5,May,2,Monday
ORD00301,2023-12-21,UNKNOWN,LEGO Set,Toys,North,7,85.79,600.51,2023,12,December,4,Thursday
ORD00302,2023-12-07,CUST3195,Board Game,Toys,West,4,50.04,200.15,2023,12,December,4,Thursday
ORD00303,2023-11-21,CUST5046,Basketball,Sports,East,3,170.18,510.55,2023,11,November,4,Tuesday
ORD00304,2023-02-03,CUST4625,Board Game,Toys,North,8,15.15,121.18,2023,2,February,1,Friday
ORD00305,2022-07-19,CUST4343,Science Book,Books,North,10,20.61,206.14,2022,7,July,3,Tuesday
ORD00306,2023-07-29,CUST8939,Shoes,Clothing,East,10,135.72,1357.22,2023,7,July,3,Saturday
ORD00307,2023-02-19,CUST7944,Fiction Novel,Books,East,7,41.09,287.64,2023,2,February,1,Sunday
ORD00308,2023-09-06,CUST7975,Headphones,Electronics,West,9,620.64,5585.72,2023,9,September,3,Wednesday
ORD00309,2023-10-26,CUST4769,Tennis Racket,Sports,West,8,178.44,1427.52,2023,10,October,4,Thursday
ORD00310,2022-04-18,CUST2067,LEGO Set,Toys,South,3,96.35,289.04,2022,4,April,2,Monday
ORD00311,2022-03-03,CUST6800,Dumbbells,Sports,West,9,90.01,810.12,2022,3,March,1,Thursday
ORD00312,2023-09-16,CUST9790,Biography,Books,South,3,12.93,38.78,2023,9,September,3,Saturday
ORD00313,2023-02-01,CUST9469,Dumbbells,Sports,North,5,71.82,359.11,2023,2,February,1,Wednesday
ORD00314,2022-10-12,CUST5823,Self-Help,Books,West,5,22.12,110.58,2022,10,October,4,Wednesday
ORD00315,2022-01-04,CUST6682,Action Figure,Toys,South,2,80.4,160.79,2022,1,January,1,Tuesday
ORD00316,2023-09-27,CUST2510,Action Figure,Toys,West,8,30.34,242.75,2023,9,September,3,Wednesday
ORD00317,2023-04-30,CUST9431,T-Shirt,Clothing,West,9,103.82,934.41,2023,4,April,2,Sunday
ORD00318,2022-07-19,CUST6767,Tennis Racket,Sports,East,1,50.12,50.12,2022,7,July,3,Tuesday
ORD00319,2023-01-26,CUST9790,Chair,Home & Garden,North,9,74.1,666.87,2023,1,January,1,Thursday
ORD00320,2022-08-10,CUST4094,Mirror,Home & Garden,South,3,98.44,295.33,2022,8,August,3,Wednesday
ORD00321,2022-08-10,CUST2795,Dress,Clothing,South,6,82.71,496.24,2022,8,August,3,Wednesday
ORD00322,2022-10-31,CUST4690,Tennis Racket,Sports,North,3,189.41,568.22,2022,10,October,4,Monday
ORD00323,2022-12-15,CUST5997,Board Game,Toys,East,4,45.89,183.54,2022,12,December,4,Thursday
ORD00324,2022-07-25,CUST1095,Shoes,Clothing,North,6,74.95,449.69,2022,7,July,3,Monday
ORD00325,2023-02-04,CUST4041,Tablet,Electronics,West,6,460.58,2763.49,2023,2,February,1,Saturday
ORD00326,2023-05-27,CUST9214,Self-Help,Books,South,7,48.72,341.01,2023,5,May,2,Saturday
ORD00327,2022-02-22,CUST8448,Cookbook,Books,East,1,25.24,25.24,2022,2,February,1,Tuesday
ORD00328,2022-07-05,CUST1045,Biography,Books,West,10,38.73,387.26,2022,7,July,3,Tuesday
ORD00329,2023-08-01,CUST6573,T-Shirt,Clothing,North,3,72.02,216.06,2023,8,August,3,Tuesday
ORD00330,2022-04-01,CUST6616,Smart Watch,Electronics,North,10,512.38,5123.79,2022,4,April,2,Friday
ORD00331,2022-07-19,CUST9075,Running Shoes,Sports,South,2,151.92,303.83,2022,7,July,3,Tuesday
ORD00332,2023-06-19,CUST9013,Jacket,Clothing,East,7,73.07,511.5,2023,6,June,2,Monday
ORD00333,2023-11-02,CUST2884,Rug,Home & Garden,East,8,98.97,791.73,2023,11,November,4,Thursday
ORD00334,2022-01-19,CUST2219,Headphones,Electronics,South,6,837.34,5024.03,2022,1,January,1,Wednesday
ORD00335,2022-10-19,CUST4043,Jacket,Clothing,East,5,91.02,455.1,2022,10,October,4,Wednesday
ORD00336,2022-07-26,CUST1597,Laptop,Electronics,South,5,384.28,1921.38,2022,7,July,3,Tuesday
ORD00337,2023-10-31,CUST1884,Lamp,Home & Garden,West,6,37.42,224.54,2023,10,October,4,Tuesday
ORD00338,2022-03-17,CUST4595,Cookbook,Books,East,1,34.73,34.73,2022,3,March,1,Thursday
ORD00339,2023-05-08,CUST3748,Jeans,Clothing,North,3,135.15,405.46,2023,5,May,2,Monday
ORD00340,2022-03-11,CUST9266,Yoga Mat,Sports,North,8,37.92,303.35,2022,3,March,1,Friday
ORD00341,2022-05-02,CUST3162,Science Book,Books,West,1,19.32,19.32,2022,5,May,2,Monday
ORD00342,2023-04-07,CUST7566,Jacket,Clothing,South,6,93.09,558.57,2023,4,April,2,Friday
ORD00343,2022-04-04,CUST3870,Board Game,Toys,North,8,47.5,379.99,2022,4,April,2,Monday
ORD00344,2022-09-16,CUST4607,Smartphone,Electronics,West,4,973.79,3895.16,2022,9,September,3,Friday
ORD00345,2022-10-12,CUST3020,Board Game,Toys,West,10,45.49,454.88,2022,10,October,4,Wednesday
ORD00346,2022-04-07,CUST9260,Basketball,Sports,West,8,126.5,1011.97,2022,4,April,2,Thursday
ORD00347,2022-06-26,CUST5593,Science Book,Books,North,7,44.28,309.97,2022,6,June,2,Sunday
ORD00348,2022-07-11,CUST8990,Biography,Books,East,10,17.11,171.12,2022,7,July,3,Monday
ORD00349,2023-11-15,CUST4184,T-Shirt,Clothing,North,9,137.4,1236.61,2023,11,November,4,Wednesday
ORD00350,2023-07-14,CUST2482,Biography,Books,East,3,48.75,146.26,2023,7,July,3,Friday
ORD00351,2023-11-13,CUST3923,Science Book,Books,South,5,20.35,101.73,2023,11,November,4,Monday
ORD00352,2022-11-05,CUST9236,Smartphone,Electronics,North,8,234.64,1877.1,2022,11,November,4,Saturday
ORD00353,2022-02-16,CUST3078,Biography,Books,North,1,49.9,49.9,2022,2,February,1,Wednesday
ORD00354,2022-01-15,CUST7144,Jacket,Clothing,East,7,110.63,774.39,2022,1,January,1,Saturday
ORD00355,2023-10-31,CUST7531,Puzzle,Toys,East,7,57.85,404.97,2023,10,October,4,Tuesday
ORD00356,2022-04-22,CUST6894,Tablet,Electronics,West,1,546.23,546.23,2022,4,April,2,Friday
ORD00357,2022-01-26,CUST3009,Jacket,Clothing,South,9,94.53,850.76,2022,1,January,1,Wednesday
ORD00358,2023-10-26,CUST1828,Headphones,Electronics,North,6,1456.24,8737.46,2023,10,October,4,Thursday
ORD00359,2023-11-26,CUST2044,Board Game,Toys,West,6,38.46,230.79,2023,11,November,4,Sunday
ORD00360,2022-05-16,CUST9395,Jacket,Clothing,West,3,94.15,282.45,2022,5,May,2,Monday
ORD00361,2023-12-24,CUST1685,Shoes,Clothing,East,5,103.27,516.33,2023,12,December,4,Sunday
ORD00362,2023-04-17,CUST8486,Plant Pot,Home & Garden,East,8,289.52,2316.13,2023,4,April,2,Monday
ORD00363,2023-06-27,CUST5431,Puzzle,Toys,North,2,50.8,101.61,2023,6,June,2,Tuesday
ORD00364,2022-12-10,CUST8788,Yoga Mat,Sports,East,7,103.21,722.44,2022,12,December,4,Saturday
ORD00365,2022-05-07,CUST9435,Rug,Home & Garden,West,9,44.77,402.9,2022,5,May,2,Saturday
ORD00366,2023-11-17,CUST4556,Basketball,Sports,North,10,85.24,852.37,2023,11,November,4,Friday
ORD00367,2023-03-28,CUST4982,Fiction Novel,Books,West,4,13.0,52.01,2023,3,March,1,Tuesday
ORD00368,2023-02-10,CUST3542,Laptop,Electronics,East,3,624.54,1873.62,2023,2,February,1,Friday
ORD00369,2023-10-12,CUST7916,Headphones,Electronics,East,7,1292.25,9045.77,2023,10,October,4,Thursday
ORD00370,2023-10-24,CUST6219,T-Shirt,Clothing,West,5,20.39,101.94,2023,10,October,4,Tuesday
ORD00371,2023-12-09,CUST1063,Laptop,Electronics,South,8,976.34,7810.76,2023,12,December,4,Saturday
ORD00372,2022-10-24,CUST8798,Self-Help,Books,East,1,16.13,16.13,2022,10,October,4,Monday
ORD00373,2022-01-23,CUST6676,Headphones,Electronics,West,7,503.58,3525.06,2022,1,January,1,Sunday
ORD00374,2022-05-18,CUST9901,Laptop,Electronics,South,2,850.11,1700.21,2022,5,May,2,Wednesday
ORD00375,2022-08-31,CUST1617,T-Shirt,Clothing,South,4,54.3,217.21,2022,8,August,3,Wednesday
ORD00376,2022-11-16,CUST1560,Headphones,Electronics,East,4,1058.1,4232.41,2022,11,November,4,Wednesday
ORD00377,2022-11-22,UNKNOWN,Tablet,Electronics,East,8,1033.84,8270.68,2022,11,November,4,Tuesday
ORD00378,2022-07-29,CUST1753,Tablet,Electronics,North,10,1359.12,13591.21,2022,7,July,3,Friday
ORD00379,2023-12-03,CUST1336,Smartphone,Electronics,North,8,754.78,6038.26,2023,12,December,4,Sunday
ORD00380,2023-11-24,CUST7069,Science Book,Books,East,5,23.23,116.17,2023,11,November,4,Friday
ORD00381,2023-07-13,CUST1273,T-Shirt,Clothing,South,10,92.31,923.08,2023,7,July,3,Thursday
ORD00382,2023-07-16,CUST8577,T-Shirt,Clothing,North,3,148.53,445.6,2023,7,July,3,Sunday
ORD00383,2023-07-21,CUST7922,Biography,Books,East,10,49.77,497.71,2023,7,July,3,Friday
ORD00384,2022-05-19,CUST5958,Jeans,Clothing,South,1,37.16,37.16,2022,5,May,2,Thursday
ORD00385,2023-02-03,CUST9845,Chair,Home & Garden,West,10,159.34,1593.38,2023,2,February,1,Friday
ORD00386,2022-05-12,CUST3316,Jeans,Clothing,North,6,62.93,377.57,2022,5,May,2,Thursday
ORD00387,2023-07-22,CUST7885,Dress,Clothing,North,5,34.47,172.36,2023,7,July,3,Saturday
ORD00388,2022-07-14,CUST7796,Smart Watch,Electronics,North,1,841.14,841.14,2022,7,July,3,Thursday
ORD00389,2022-03-23,CUST1871,Tablet,Electronics,South,9,970.89,8737.99,2022,3,March,1,Wednesday
ORD00390,2022-07-29,CUST4494,Tennis Racket,Sports,West,4,178.36,713.44,2022,7,July,3,Friday
ORD00391,2022-11-06,CUST4225,LEGO Set,Toys,North,9,36.1,324.92,2022,11,November,4,Sunday
ORD00392,2022-12-13,CUST5324,Self-Help,Books,North,2,48.92,97.84,2022,12,December,4,Tuesday
ORD00393,2023-05-28,CUST6878,Jeans,Clothing,West,10,118.02,1180.22,2023,5,May,2,Sunday
ORD00394,2022-07-01,CUST3153,Basketball,Sports,North,4,38.16,152.63,2022,7,July,3,Friday
ORD00395,2023-05-03,CUST1176,Yoga Mat,Sports,East,9,137.07,1233.66,2023,5,May,2,Wednesday
ORD00396,2022-08-11,CUST9259,Dumbbells,Sports,East,10,161.05,1610.51,2022,8,August,3,Thursday
ORD00397,2023-03-13,CUST3905,Puzzle,Toys,West,8,91.37,730.93,2023,3,March,1,Monday
ORD00398,2023-10-29,CUST3947,Jeans,Clothing,West,5,67.16,335.79,2023,10,October,4,Sunday
ORD00399,2022-02-26,CUST1516,Cookbook,Books,North,5,33.81,169.07,2022,2,February,1,Saturday
ORD00400,2023-09-09,CUST3358,Rug,Home & Garden,East,9,144.77,1302.94,2023,9,September,3,Saturday
ORD00401,2022-08-01,CUST9365,LEGO Set,Toys,South,8,41.13,329.07,2022,8,August,3,Monday
ORD00402,2022-01-06,CUST5180,Smart Watch,Electronics,West,8,706.87,5654.97,2022,1,January,1,Thursday
ORD00403,2022-11-02,CUST7705,Headphones,Electronics,North,3,521.02,1563.07,2022,11,November,4,Wednesday
ORD00404,2022-08-14,CUST1803,Basketball,Sports,South,6,174.05,1044.28,2022,8,August,3,Sunday
ORD00405,2023-02-13,CUST3046,Dress,Clothing,East,7,21.5,150.47,2023,2,February,1,Monday
ORD00406,2022-10-20,CUST8540,Smart Watch,Electronics,West,4,660.5,2641.99,2022,10,October,4,Thursday
ORD00407,2023-07-03,CUST6863,Shoes,Clothing,North,9,55.71,501.41,2023,7,July,3,Monday
ORD00408,2022-06-18,CUST9526,Action Figure,Toys,North,7,72.34,506.38,2022,6,June,2,Saturday
ORD00409,2022-04-17,CUST5569,Puzzle,Toys,South,6,22.9,137.41,2022,4,April,2,Sunday
ORD00410,2022-11-19,CUST2576,T-Shirt,Clothing,North,6,120.19,721.11,2022,11,November,4,Saturday
ORD00411,2022-09-28,CUST3952,Action Figure,Toys,South,8,93.91,751.26,2022,9,September,3,Wednesday
ORD00412,2022-07-02,CUST2356,Dumbbells,Sports,East,1,107.89,107.89,2022,7,July,3,Saturday
ORD00413,2022-09-04,CUST1750,Tablet,Electronics,West,7,460.5,3223.5,2022,9,September,3,Sunday
ORD00414,2022-09-21,CUST8599,T-Shirt,Clothing,East,4,99.99,399.98,2022,9,September,3,Wednesday
ORD00415,2023-05-10,CUST7996,Headphones,Electronics,North,10,1355.76,13557.61,2023,5,May,2,Wednesday
ORD00416,2022-09-04,CUST9290,Lamp,Home & Garden,South,6,163.32,979.93,2022,9,September,3,Sunday
ORD00417,2023-08-31,CUST2240,Self-Help,Books,North,3,45.79,137.38,2023,8,August,3,Thursday
ORD00418,2022-09-15,CUST4004,T-Shirt,Clothing,South,9,39.55,355.94,2022,9,September,3,Thursday
ORD00419,2023-08-03,CUST1067,Laptop,Electronics,West,9,634.7,5712.27,2023,8,August,3,Thursday
ORD00420,2022-04-26,CUST4923,Chair,Home & Garden,North,9,43.49,391.42,2022,4,April,2,Tuesday
ORD00421,2023-05-24,CUST5562,Self-Help,Books,North,8,33.46,267.72,2023,5,May,2,Wednesday
ORD00422,2023-04-11,CUST6925,Science Book,Books,West,3,49.55,148.64,2023,4,April,2,Tuesday
ORD00423,2022-09-24,CUST7086,Tablet,Electronics,South,2,1366.13,2732.25,2022,9,September,3,Saturday
ORD00424,2023-02-04,UNKNOWN,Chair,Home & Garden,East,3,156.96,470.87,2023,2,February,1,Saturday
ORD00425,2022-12-20,CUST2999,Mirror,Home & Garden,South,9,285.62,2570.57,2022,12,December,4,Tuesday
ORD00426,2022-02-06,CUST7232,Dress,Clothing,North,10,113.59,1135.9,2022,2,February,1,Sunday
ORD00427,2022-08-01,CUST7764,Jacket,Clothing,South,1,22.77,22.77,2022,8,August,3,Monday
ORD00428,2023-03-02,CUST7054,T-Shirt,Clothing,East,5,55.85,279.24,2023,3,March,1,Thursday
ORD00429,2023-08-11,CUST2271,Self-Help,Books,North,8,24.73,197.85,2023,8,August,3,Friday
ORD00430,2023-01-14,CUST8255,Laptop,Electronics,North,2,960.7,1921.4,2023,1,January,1,Saturday
ORD00431,2023-12-13,CUST4603,Smartphone,Electronics,West,4,1080.81,4323.24,2023,12,December,4,Wednesday
ORD00432,2023-08-25,CUST7813,Jeans,Clothing,North,5,91.9,459.49,2023,8,August,3,Friday
ORD00433,2023-02-11,CUST6797,T-Shirt,Clothing,East,10,130.13,1301.3,2023,2,February,1,Saturday
ORD00434,2022-05-08,CUST3905,Cookbook,Books,South,8,29.36,234.86,2022,5,May,2,Sunday
ORD00435,2023-01-12,CUST3377,Lamp,Home & Garden,South,8,174.58,1396.67,2023,1,January,1,Thursday
ORD00436,2023-04-25,CUST4759,Dumbbells,Sports,South,3,176.41,529.22,2023,4,April,2,Tuesday
ORD00437,2022-10-16,CUST8208,Jacket,Clothing,North,2,55.98,111.95,2022,10,October,4,Sunday
ORD00438,2022-08-15,CUST2274,Plant Pot,Home & Garden,South,6,58.88,353.29,2022,8,August,3,Monday
ORD00439,2023-11-15,CUST3359,Running Shoes,Sports,North,8,145.13,1161.02,2023,11,November,4,Wednesday
ORD00440,2022-06-02,CUST4032,Tennis Racket,Sports,West,9,77.38,696.46,2022,6,June,2,Thursday
ORD00441,2022-08-17,UNKNOWN,Doll,Toys,East,7,24.73,173.12,2022,8,August,3,Wednesday
ORD00442,2022-02-02,CUST3981,Running Shoes,Sports,South,7,89.99,629.94,2022,2,February,1,Wednesday
ORD00443,2022-02-17,CUST5558,Doll,Toys,West,5,56.73,283.65,2022,2,February,1,Thursday
ORD00444,2023-02-24,CUST8925,Dress,Clothing,South,2,44.55,89.09,2023,2,February,1,Friday
ORD00445,2022-04-10,CUST6512,Mirror,Home & Garden,North,3,144.94,434.81,2022,4,April,2,Sunday
ORD00446,2023-02-17,CUST5950,Cookbook,Books,North,7,18.63,130.41,2023,2,February,1,Friday
ORD00447,2022-09-12,CUST1244,Tennis Racket,Sports,West,2,36.06,72.13,2022,9,September,3,Monday
ORD00448,2023-04-02,CUST5688,Puzzle,Toys,West,9,27.02,243.19,2023,4,April,2,Sunday
ORD00449,2022-04-24,CUST8356,Fiction Novel,Books,West,1,40.21,40.21,2022,4,April,2,Sunday
ORD00450,2023-06-03,UNKNOWN,Action Figure,Toys,North,6,89.66,537.99,2023,6,June,2,Saturday
ORD00451,2022-08-26,CUST2351,Laptop,Electronics,East,9,409.26,3683.31,2022,8,August,3,Friday
ORD00452,2022-06-08,CUST2705,Biography,Books,West,6,31.43,188.61,2022,6,June,2,Wednesday
ORD00453,2022-10-03,UNKNOWN,Shoes,Clothing,South,3,93.94,281.82,2022,10,October,4,Monday
ORD00454,2023-03-18,CUST3911,Running Shoes,Sports,North,2,189.6,379.2,2023,3,March,1,Saturday
ORD00455,2022-06-15,CUST6819,Tablet,Electronics,East,9,1312.37,11811.3,2022,6,June,2,Wednesday
ORD00456,2023-08-29,CUST7890,Chair,Home & Garden,South,3,266.28,798.85,2023,8,August,3,Tuesday
ORD00457,2022-04-03,CUST1676,Self-Help,Books,East,7,17.19,120.33,2022,4,April,2,Sunday
ORD00458,2023-10-15,CUST1393,Science Book,Books,West,2,13.3,26.6,2023,10,October,4,Sunday
ORD00459,2022-05-16,CUST2505,Rug,Home & Garden,West,6,110.93,665.61,2022,5,May,2,Monday
ORD00460,2022-10-22,CUST3233,Chair,Home & Garden,East,5,117.88,589.38,2022,10,October,4,Saturday
ORD00461,2023-07-13,CUST9500,Jeans,Clothing,South,2,95.52,191.03,2023,7,July,3,Thursday
ORD00462,2022-06-20,CUST6828,Running Shoes,Sports,East,2,141.7,283.39,2022,6,June,2,Monday
ORD00463,2023-12-17,CUST1875,Tablet,Electronics,North,4,1385.2,5540.79,2023,12,December,4,Sunday
ORD00464,2022-11-12,CUST8632,Rug,Home & Garden,West,7,53.51,374.59,2022,11,November,4,Saturday
ORD00465,2022-09-18,CUST1767,Action Figure,Toys,North,3,77.64,232.93,2022,9,September,3,Sunday
ORD00466,2022-11-05,CUST8082,Board Game,Toys,West,8,97.37,778.98,2022,11,November,4,Saturday
ORD00467,2023-03-20,CUST3445,Doll,Toys,North,3,30.67,92.0,2023,3,March,1,Monday
ORD00468,2023-11-24,CUST1935,Shoes,Clothing,East,8,20.06,160.47,2023,11,November,4,Friday
ORD00469,2023-09-29,CUST7517,Action Figure,Toys,South,7,70.65,494.54,2023,9,September,3,Friday
ORD00470,2023-10-27,CUST8373,Yoga Mat,Sports,East,9,130.14,1171.26,2023,10,October,4,Friday
ORD00471,2022-10-11,CUST6594,Doll,Toys,South,1,90.94,90.94,2022,10,October,4,Tuesday
ORD00472,2022-05-30,CUST3141,Fiction Novel,Books,South,1,16.32,16.32,2022,5,May,2,Monday
ORD00473,2022-08-28,CUST7785,Plant Pot,Home & Garden,North,3,177.45,532.35,2022,8,August,3,Sunday
ORD00474,2023-02-23,CUST4944,Yoga Mat,Sports,South,6,52.47,314.81,2023,2,February,1,Thursday
ORD00475,2022-02-11,CUST3638,T-Shirt,Clothing,South,5,57.44,287.18,2022,2,February,1,Friday
ORD00476,2023-09-13,CUST8148,Jacket,Clothing,North,10,92.59,925.93,2023,9,September,3,Wednesday
ORD00477,2022-08-25,CUST2747,Yoga Mat,Sports,East,8,111.16,889.25,2022,8,August,3,Thursday
ORD00478,2023-08-07,CUST9950,Lamp,Home & Garden,East,10,296.8,2967.97,2023,8,August,3,Monday
ORD00479,2022-06-23,CUST1263,Self-Help,Books,South,1,25.36,25.36,2022,6,June,2,Thursday
ORD00480,2022-12-25,CUST6581,Running Shoes,Sports,South,9,112.22,1009.95,2022,12,December,4,Sunday
ORD00481,2023-04-27,CUST6794,Rug,Home & Garden,West,1,173.98,173.98,2023,4,April,2,Thursday
