Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue
ORD00336,2022-07-26,CUST1597,Laptop,Electronics,South,5,384.28,1921.38
ORD00337,2023-10-31,CUST1884,Lamp,Home & Garden,West,6,37.42,224.54
ORD00338,2022-03-17,CUST4595,Cookbook,Books,East,1,34.73,34.73
ORD00339,2023-05-08,CUST3748,Jeans,Clothing,North,3,135.15,405.46
ORD00340,2022-03-11,CUST9266,Yoga Mat,Sports,North,8,37.92,303.35
ORD00341,2022-05-02,CUST3162,Science Book,Books,West,1,19.32,19.32
ORD00342,2023-04-07,CUST7566,Jacket,Clothing,South,6,93.09,558.57
ORD00343,2022-04-04,CUST3870,Board Game,Toys,North,8,47.5,379.99
ORD00344,2022-09-16,CUST4607,Smartphone,Electronics,West,4,973.79,3895.16
ORD00345,2022-10-12,CUST3020,Board Game,Toys,West,10,45.49,454.88
ORD00346,2022-04-07,CUST9260,Basketball,Sports,West,8,126.5,1011.97
ORD00347,2022-06-26,CUST5593,Science Book,Books,North,7,44.28,309.97
ORD00348,2022-07-11,CUST8990,Biography,Books,East,10,17.11,171.12
ORD00349,2023-11-15,CUST4184,T-Shirt,Clothing,North,9,137.4,1236.61
ORD00350,2023-07-14,CUST2482,Biography,Books,East,3,48.75,146.26
ORD00351,2023-11-13,CUST3923,Science Book,Books,South,5,20.35,101.73
ORD00352,2022-11-05,CUST9236,Smartphone,Electronics,North,8,234.64,1877.1
ORD00353,2022-02-16,CUST3078,Biography,Books,North,1,49.9,49.9
ORD00354,2022-01-15,CUST7144,Jacket,Clothing,East,7,110.63,774.39
ORD00355,2023-10-31,CUST7531,Puzzle,Toys,East,7,57.85,404.97
ORD00356,2022-04-22,CUST6894,Tablet,Electronics,West,1,546.23,546.23
ORD00357,2022-01-26,CUST3009,Jacket,Clothing,South,9,94.53,850.76
ORD00358,2023-10-26,CUST1828,Headphones,Electronics,North,6,1456.24,8737.46
ORD00359,2023-11-26,CUST2044,Board Game,Toys,West,6,38.46,230.79
ORD00360,2022-05-16,CUST9395,Jacket,Clothing,West,3,94.15,282.45
ORD00361,2023-12-24,CUST1685,Shoes,Clothing,East,5,103.27,516.33
ORD00362,2023-04-17,CUST8486,Plant Pot,Home & Garden,East,8,289.52,2316.13
ORD00363,2023-06-27,CUST5431,Puzzle,Toys,North,2,50.8,101.61
ORD00364,2022-12-10,CUST8788,Yoga Mat,Sports,East,7,103.21,722.44
ORD00365,2022-05-07,CUST9435,Rug,Home & Garden,West,9,44.77,402.9
ORD00366,2023-11-17,CUST4556,Basketball,Sports,North,10,85.24,852.37
ORD00367,2023-03-28,CUST4982,Fiction Novel,Books,West,4,13.0,52.01
ORD00368,2023-02-10,CUST3542,Laptop,Electronics,East,3,624.54,1873.62
ORD00369,2023-10-12,CUST7916,Headphones,Electronics,East,7,1292.25,9045.77
ORD00370,2023-10-24,CUST6219,T-Shirt,Clothing,West,5,20.39,101.94
ORD00371,2023-12-09,CUST1063,Laptop,Electronics,South,8,976.34,7810.76
ORD00372,2022-10-24,CUST8798,Self-Help,Books,East,1,16.13,16.13
ORD00373,2022-01-23,CUST6676,Headphones,Electronics,West,7,503.58,3525.06
ORD00374,2022-05-18,CUST9901,Laptop,Electronics,South,2,850.11,1700.21
ORD00375,2022-08-31,CUST1617,T-Shirt,Clothing,South,4,54.3,217.21
ORD00376,2022-11-16,CUST1560,Headphones,Electronics,East,4,1058.1,4232.41
ORD00377,2022-11-22,,Tablet,Electronics,East,8,1033.84,8270.68
ORD00378,2022-07-29,CUST1753,Tablet,Electronics,North,10,1359.12,13591.21
ORD00379,2023-12-03,CUST1336,Smartphone,Electronics,North,8,754.78,6038.26
ORD00380,2023-11-24,CUST7069,Science Book,Books,East,5,23.23,116.17
ORD00381,2023-07-13,CUST1273,T-Shirt,Clothing,South,10,92.31,923.08
ORD00382,2023-07-16,CUST8577,T-Shirt,Clothing,North,3,148.53,445.6
ORD00383,2023-07-21,CUST7922,Biography,Books,East,10,49.77,497.71
ORD00384,2022-05-19,CUST5958,Jeans,Clothing,South,1,37.16,37.16
ORD00385,2023-02-03,CUST9845,Chair,Home & Garden,West,10,159.34,1593.38
ORD00386,2022-05-12,CUST3316,Jeans,Clothing,North,6,62.93,377.57
ORD00387,2023-07-22,CUST7885,Dress,Clothing,North,5,34.47,172.36
ORD00388,2022-07-14,CUST7796,Smart Watch,Electronics,North,1,841.14,841.14
ORD00389,2022-03-23,CUST1871,Tablet,Electronics,South,9,970.89,8737.99
ORD00390,2022-07-29,CUST4494,Tennis Racket,Sports,West,4,178.36,713.44
ORD00391,2022-11-06,CUST4225,LEGO Set,Toys,North,9,36.1,324.92
ORD00392,2022-12-13,CUST5324,Self-Help,Books,North,2,48.92,97.84
ORD00393,2023-05-28,CUST6878,Jeans,Clothing,West,10,118.02,1180.22
ORD00394,2022-07-01,CUST3153,Basketball,Sports,North,4,38.16,152.63
ORD00395,2023-05-03,CUST1176,Yoga Mat,Sports,East,9,137.07,1233.66
ORD00396,2022-08-11,CUST9259,Dumbbells,Sports,East,10,161.05,1610.51
ORD00397,2023-03-13,CUST3905,Puzzle,Toys,West,8,91.37,730.93
ORD00398,2023-10-29,CUST3947,Jeans,Clothing,West,5,67.16,335.79
ORD00399,2022-02-26,CUST1516,Cookbook,Books,North,5,33.81,169.07
ORD00400,2023-09-09,CUST3358,Rug,Home & Garden,East,9,144.77,1302.94
ORD00401,2022-08-01,CUST9365,LEGO Set,Toys,South,8,41.13,329.07
ORD00402,2022-01-06,CUST5180,Smart Watch,Electronics,West,8,706.87,5654.97
ORD00403,2022-11-02,CUST7705,Headphones,Electronics,North,3,521.02,1563.07
ORD00404,2022-08-14,CUST1803,Basketball,Sports,South,6,174.05,1044.28
ORD00405,2023-02-13,CUST3046,Dress,Clothing,East,7,21.5,150.47
ORD00406,2022-10-20,CUST8540,Smart Watch,Electronics,West,4,660.5,2641.99
ORD00407,2023-07-03,CUST6863,Shoes,Clothing,North,9,55.71,501.41
ORD00408,2022-06-18,CUST9526,Action Figure,Toys,North,7,72.34,506.38
ORD00409,2022-04-17,CUST5569,Puzzle,Toys,South,6,22.9,137.41
ORD00410,2022-11-19,CUST2576,T-Shirt,Clothing,North,6,120.19,721.11
ORD00411,2022-09-28,CUST3952,Action Figure,Toys,South,8,93.91,751.26
ORD00412,2022-07-02,CUST2356,Dumbbells,Sports,East,1,107.89,107.89
ORD00413,2022-09-04,CUST1750,Tablet,Electronics,West,7,460.5,3223.5
ORD00414,2022-09-21,CUST8599,T-Shirt,Clothing,East,4,99.99,399.98
ORD00415,2023-05-10,CUST7996,Headphones,Electronics,North,10,1355.76,13557.61
ORD00416,2022-09-04,CUST9290,Lamp,Home & Garden,South,6,163.32,979.93
ORD00417,2023-08-31,CUST2240,Self-Help,Books,North,3,45.79,137.38
ORD00418,2022-09-15,CUST4004,T-Shirt,Clothing,South,9,39.55,355.94
ORD00419,2023-08-03,CUST1067,Laptop,Electronics,West,9,634.7,5712.27
ORD00420,2022-04-26,CUST4923,Chair,Home & Garden,North,9,43.49,391.42
ORD00421,2023-05-24,CUST5562,Self-Help,Books,North,8,33.46,267.72
ORD00422,2023-04-11,CUST6925,Science Book,Books,West,3,49.55,148.64
ORD00423,2022-09-24,CUST7086,Tablet,Electronics,South,2,1366.13,2732.25
ORD00424,2023-02-04,,Chair,Home & Garden,East,3,156.96,470.87
ORD00425,2022-12-20,CUST2999,Mirror,Home & Garden,South,9,285.62,2570.57
ORD00426,2022-02-06,CUST7232,Dress,Clothing,North,10,113.59,1135.9
ORD00427,2022-08-01,CUST7764,Jacket,Clothing,South,1,22.77,22.77
ORD00428,2023-03-02,CUST7054,T-Shirt,Clothing,East,5,55.85,279.24
ORD00429,2023-08-11,CUST2271,Self-Help,Books,North,8,24.73,197.85
ORD00430,2023-01-14,CUST8255,Laptop,Electronics,North,2,960.7,1921.4
ORD00431,2023-12-13,CUST4603,Smartphone,Electronics,West,4,1080.81,4323.24
ORD00432,2023-08-25,CUST7813,Jeans,Clothing,North,5,91.9,459.49
ORD00433,2023-02-11,CUST6797,T-Shirt,Clothing,East,10,130.13,1301.3
ORD00434,2022-05-08,CUST3905,Cookbook,Books,South,8,29.36,234.86
ORD00435,2023-01-12,CUST3377,Lamp,Home & Garden,South,8,174.58,1396.67
ORD00436,2023-04-25,CUST4759,Dumbbells,Sports,South,3,176.41,529.22
ORD00437,2022-10-16,CUST8208,Jacket,Clothing,North,2,55.98,111.95
ORD00438,2022-08-15,CUST2274,Plant Pot,Home & Garden,South,6,58.88,353.29
ORD00439,2023-11-15,CUST3359,Running Shoes,Sports,North,8,145.13,1161.02
ORD00440,2022-06-02,CUST4032,Tennis Racket,Sports,West,9,77.38,696.46
ORD00441,2022-08-17,,Doll,Toys,East,7,24.73,173.12
ORD00442,2022-02-02,CUST3981,Running Shoes,Sports,South,7,89.99,629.94
ORD00443,2022-02-17,CUST5558,Doll,Toys,West,5,56.73,283.65
ORD00444,2023-02-24,CUST8925,Dress,Clothing,South,2,44.55,89.09
ORD00445,2022-04-10,CUST6512,Mirror,Home & Garden,North,3,144.94,434.81
ORD00446,2023-02-17,CUST5950,Cookbook,Books,North,7,18.63,130.41
ORD00447,2022-09-12,CUST1244,Tennis Racket,Sports,West,2,36.06,72.13
ORD00448,2023-04-02,CUST5688,Puzzle,Toys,West,9,27.02,243.19
ORD00449,2022-04-24,CUST8356,Fiction Novel,Books,West,1,40.21,40.21
ORD00450,2023-06-03,,Action Figure,Toys,North,6,89.66,537.99
ORD00451,2022-08-26,CUST2351,Laptop,Electronics,East,9,409.26,3683.31
ORD00452,2022-06-08,CUST2705,Biography,Books,West,6,31.43,188.61
ORD00453,2022-10-03,,Shoes,Clothing,South,3,93.94,281.82
ORD00454,2023-03-18,CUST3911,Running Shoes,Sports,North,2,189.6,379.2
ORD00455,2022-06-15,CUST6819,Tablet,Electronics,East,9,1312.37,11811.3
ORD00456,2023-08-29,CUST7890,Chair,Home & Garden,South,3,266.28,798.85
ORD00457,2022-04-03,CUST1676,Self-Help,Books,East,7,17.19,120.33
ORD00458,2023-10-15,CUST1393,Science Book,Books,West,2,13.3,26.6
ORD00459,2022-05-16,CUST2505,Rug,Home & Garden,West,6,110.93,665.61
ORD00460,2022-10-22,CUST3233,Chair,Home & Garden,East,5,117.88,589.38
ORD00461,2023-07-13,CUST9500,Jeans,Clothing,South,2,95.52,191.03
ORD00462,2022-06-20,CUST6828,Running Shoes,Sports,East,2,141.7,283.39
ORD00463,2023-12-17,CUST1875,Tablet,Electronics,North,4,1385.2,5540.79
ORD00464,2022-11-12,CUST8632,Rug,Home & Garden,West,7,53.51,374.59
ORD00465,2022-09-18,CUST1767,Action Figure,Toys,North,3,77.64,232.93
ORD00466,2022-11-05,CUST8082,Board Game,Toys,West,8,97.37,778.98
ORD00467,2023-03-20,CUST3445,Doll,Toys,North,3,30.67,92.0
ORD00468,2023-11-24,CUST1935,Shoes,Clothing,East,8,20.06,160.47
ORD00469,2023-09-29,CUST7517,Action Figure,Toys,South,7,70.65,494.54
ORD00470,2023-10-27,CUST8373,Yoga Mat,Sports,East,9,130.14,1171.26
ORD00471,2022-10-11,CUST6594,Doll,Toys,South,1,90.94,90.94
ORD00472,2022-05-30,CUST3141,Fiction Novel,Books,South,1,16.32,16.32
ORD00473,2022-08-28,CUST7785,Plant Pot,Home & Garden,North,3,177.45,532.35
ORD00474,2023-02-23,CUST4944,Yoga Mat,Sports,South,6,52.47,314.81
ORD00475,2022-02-11,CUST3638,T-Shirt,Clothing,South,5,57.44,287.18
ORD00476,2023-09-13,CUST8148,Jacket,Clothing,North,10,92.59,925.93
ORD00477,2022-08-25,CUST2747,Yoga Mat,Sports,East,8,111.16,889.25
ORD00478,2023-08-07,CUST9950,Lamp,Home & Garden,East,10,296.8,2967.97
ORD00479,2022-06-23,CUST1263,Self-Help,Books,South,1,25.36,25.36
ORD00480,2022-12-25,CUST6581,Running Shoes,Sports,South,9,112.22,1009.95
ORD00481,2023-04-27,CUST6794,Rug,Home & Garden,West,1,173.98,173.98
ORD00482,2022-10-04,CUST5156,Board Game,Toys,West,6,67.93,407.55
ORD00483,2023-02-15,CUST6830,Laptop,Electronics,West,2,910.47,1820.93
ORD00484,2023-02-12,CUST4418,Tablet,Electronics,North,1,1178.41,1178.41
ORD00485,2023-04-10,CUST2603,Puzzle,Toys,West,3,74.39,223.17
ORD00486,2022-02-03,CUST7520,Jacket,Clothing,North,7,31.67,221.71
ORD00487,2023-03-17,CUST5332,Chair,Home & Garden,West,7,75.37,527.58
ORD00488,2022-06-19,CUST1648,Science Book,Books,South,5,38.32,191.59
ORD00489,2022-08-25,CUST5904,Chair,Home & Garden,East,7,40.49,283.4
ORD00490,2023-08-23,CUST4667,Cookbook,Books,North,9,43.0,387.02
ORD00491,2023-03-08,CUST8822,Smart Watch,Electronics,South,5,1363.9,6819.5
ORD00492,2022-06-28,CUST8762,LEGO Set,Toys,East,3,96.84,290.52
ORD00493,2023-08-07,CUST4663,Puzzle,Toys,South,3,57.31,171.93
ORD00494,2023-11-23,CUST8478,Headphones,Electronics,North,5,620.5,3102.48
ORD00495,2023-04-16,CUST9887,Tablet,Electronics,South,3,1223.68,3671.04
ORD00496,2022-06-07,CUST6337,Smartphone,Electronics,West,7,522.74,3659.18
ORD00497,2022-06-11,CUST5609,Science Book,Books,West,1,49.2,49.2
ORD00498,2023-05-09,CUST8870,Fiction Novel,Books,North,4,41.47,165.89
ORD00499,2022-10-29,CUST6133,Smartphone,Electronics,South,4,401.51,1606.03
ORD00500,2022-05-27,CUST9919,Rug,Home & Garden,West,6,163.57,981.43
ORD00501,2023-08-18,CUST5966,Cookbook,Books,North,6,33.72,202.34
ORD00502,2023-08-28,CUST3661,Action Figure,Toys,South,9,69.28,623.49
ORD00503,2023-01-29,CUST9507,T-Shirt,Clothing,North,7,27.01,189.09
ORD00504,2022-06-29,CUST5905,Smartphone,Electronics,North,6,1363.08,8178.48
ORD00505,2023-01-02,CUST2323,Fiction Novel,Books,East,4,32.22,128.88
ORD00506,2022-05-22,CUST6489,Dumbbells,Sports,East,3,59.9,179.71
ORD00507,2022-10-04,CUST1578,Tennis Racket,Sports,West,7,161.74,1132.2
ORD00508,2023-04-17,CUST3218,Dumbbells,Sports,North,4,65.18,260.71
ORD00509,2023-05-16,CUST8823,T-Shirt,Clothing,North,4,48.44,193.75
ORD00510,2023-09-10,CUST7056,Board Game,Toys,North,3,37.78,113.33
ORD00511,2022-09-02,CUST8564,LEGO Set,Toys,East,10,52.86,528.61
ORD00512,2022-11-24,CUST8127,Cookbook,Books,East,4,17.57,70.29
ORD00513,2022-12-20,CUST4528,Yoga Mat,Sports,West,6,182.31,1093.84
ORD00514,2022-10-30,CUST4573,Smartphone,Electronics,North,4,683.07,2732.29
ORD00515,2022-05-11,CUST1851,Rug,Home & Garden,South,1,93.08,93.08
ORD00516,2022-06-12,CUST6988,Jacket,Clothing,North,8,106.78,854.2
ORD00517,2022-02-24,CUST7071,Running Shoes,Sports,South,4,108.19,432.77
ORD00518,2023-05-19,CUST9290,Plant Pot,Home & Garden,North,4,133.66,534.65
ORD00519,2022-02-03,CUST7079,Plant Pot,Home & Garden,East,4,120.81,483.24
ORD00520,2023-10-29,CUST4175,Jeans,Clothing,North,8,94.81,758.48
ORD00521,2022-05-29,CUST4290,Tennis Racket,Sports,South,3,57.45,172.34
ORD00522,2023-08-06,CUST4230,Biography,Books,East,4,32.96,131.83
ORD00523,2023-12-12,CUST6839,Jacket,Clothing,North,8,145.46,1163.65
ORD00524,2022-07-31,CUST3720,Puzzle,Toys,South,8,29.07,232.57
ORD00525,2023-08-20,CUST5626,Smartphone,Electronics,East,3,1332.17,3996.52
ORD00526,2022-10-05,CUST5940,Smart Watch,Electronics,West,4,1220.39,4881.57
ORD00527,2023-02-21,CUST9149,Basketball,Sports,South,4,192.95,771.79
ORD00528,2022-08-07,CUST5994,Self-Help,Books,East,9,45.71,411.4
ORD00529,2022-01-11,CUST3746,LEGO Set,Toys,North,7,97.19,680.35
ORD00530,2022-02-02,CUST8957,Doll,Toys,North,3,52.6,157.81
ORD00531,2022-12-25,CUST5973,Running Shoes,Sports,South,1,69.98,69.98
ORD00532,2023-07-24,CUST4891,LEGO Set,Toys,West,6,58.28,349.71
ORD00533,2022-11-21,CUST3220,Dumbbells,Sports,South,7,184.72,1293.01
ORD00534,2022-09-07,CUST3329,Smartphone,Electronics,South,6,1399.45,8396.68
ORD00535,2022-07-29,CUST1893,Cookbook,Books,West,1,41.31,41.31
ORD00536,2022-10-12,CUST9549,Yoga Mat,Sports,South,4,66.23,264.91
ORD00537,2022-12-21,CUST5946,Tennis Racket,Sports,East,4,40.62,162.47
ORD00538,2022-03-15,,Dress,Clothing,North,6,109.07,654.4
ORD00539,2022-12-20,CUST7338,Headphones,Electronics,North,1,922.34,922.34
ORD00540,2022-12-09,CUST7990,T-Shirt,Clothing,South,8,91.4,731.19
ORD00541,2022-08-29,CUST6536,T-Shirt,Clothing,East,9,97.73,879.58
ORD00542,2023-04-02,CUST1877,Smartphone,Electronics,South,10,962.62,9626.21
ORD00543,2022-12-10,CUST1036,Puzzle,Toys,East,4,56.04,224.14
ORD00544,2023-08-16,CUST8800,Lamp,Home & Garden,South,2,64.8,129.61
ORD00545,2023-07-17,CUST7720,Smartphone,Electronics,North,8,1391.39,11131.09
ORD00546,2023-02-21,CUST3662,Biography,Books,East,10,19.34,193.44
ORD00547,2023-03-10,CUST8763,Action Figure,Toys,North,2,16.45,32.9
ORD00548,2022-09-21,CUST5039,Yoga Mat,Sports,West,1,49.44,49.44
ORD00549,2022-08-28,CUST7059,Tennis Racket,Sports,North,7,136.57,955.99
ORD00550,2023-06-23,CUST8113,Tennis Racket,Sports,East,5,28.15,140.77
ORD00551,2022-01-07,CUST2511,Science Book,Books,East,4,46.24,184.96
ORD00552,2023-04-19,CUST4037,Fiction Novel,Books,West,9,31.92,287.31
ORD00553,2022-08-20,,Chair,Home & Garden,North,4,70.1,280.38
ORD00554,2022-07-02,CUST5853,Dress,Clothing,North,8,71.9,575.24
ORD00555,2023-07-10,,Laptop,Electronics,West,7,478.57,3350.0
ORD00556,2022-02-16,CUST6536,Laptop,Electronics,North,9,999.86,8998.75
ORD00557,2023-06-11,CUST7678,Tablet,Electronics,West,5,896.13,4480.64
ORD00558,2023-04-19,CUST3736,Laptop,Electronics,East,3,587.52,1762.57
ORD00559,2023-09-04,CUST2432,Tennis Racket,Sports,East,7,122.88,860.18
ORD00560,2022-10-08,CUST7840,Puzzle,Toys,South,1,66.08,66.08
ORD00561,2023-12-21,CUST3037,Lamp,Home & Garden,South,10,54.77,547.66
ORD00562,2022-01-08,CUST9058,Jeans,Clothing,South,4,37.32,149.26
ORD00563,2022-07-31,CUST7431,Action Figure,Toys,North,9,85.84,772.55
ORD00564,2023-03-07,CUST7004,Smartphone,Electronics,East,8,630.77,5046.17
ORD00565,2022-11-16,CUST8365,Cookbook,Books,East,5,45.01,225.06
ORD00566,2022-05-01,,Lamp,Home & Garden,East,6,168.48,1010.88
ORD00567,2022-03-29,CUST9290,Self-Help,Books,East,10,33.06,330.59
ORD00568,2022-05-27,CUST2023,Rug,Home & Garden,West,10,220.08,2200.77
ORD00569,2022-07-08,CUST6384,Jacket,Clothing,South,6,90.83,544.97
ORD00570,2022-09-24,CUST8631,Board Game,Toys,South,8,93.1,744.83
ORD00571,2022-03-25,CUST7027,Action Figure,Toys,West,8,78.53,628.23
ORD00572,2022-03-11,CUST3752,Shoes,Clothing,East,7,39.33,275.31
ORD00573,2022-04-25,CUST1820,Basketball,Sports,South,5,44.89,224.46
ORD00574,2023-02-16,CUST1643,Tennis Racket,Sports,West,9,139.56,1256.08
ORD00575,2023-08-10,CUST6345,T-Shirt,Clothing,South,7,58.7,410.89
ORD00576,2023-02-23,CUST3983,Lamp,Home & Garden,North,2,160.99,321.98
ORD00577,2022-08-27,CUST4627,Chair,Home & Garden,South,2,134.19,268.38
ORD00578,2022-10-05,CUST3120,Action Figure,Toys,West,5,52.33,261.66
ORD00579,2022-04-04,CUST3564,Headphones,Electronics,West,3,486.29,1458.88
ORD00580,2023-10-03,CUST8284,Jacket,Clothing,West,7,46.01,322.06
ORD00581,2022-11-26,CUST7908,Action Figure,Toys,East,4,87.21,348.84
ORD00582,2023-11-26,CUST6551,Mirror,Home & Garden,North,9,55.6,500.44
ORD00583,2022-07-27,CUST6725,Running Shoes,Sports,West,7,75.69,529.8
ORD00584,2023-03-16,CUST2476,Basketball,Sports,West,5,59.7,298.49
ORD00585,2023-03-09,CUST5147,Fiction Novel,Books,East,10,42.69,426.88
ORD00586,2023-11-18,CUST9317,Smartphone,Electronics,East,4,886.64,3546.57
ORD00587,2023-07-12,CUST7108,Mirror,Home & Garden,North,7,60.27,421.92
ORD00588,2023-09-10,CUST9282,Puzzle,Toys,South,1,21.1,21.1
ORD00589,2023-01-15,CUST4658,Chair,Home & Garden,East,7,134.46,941.19
ORD00590,2022-09-28,CUST3094,Self-Help,Books,North,6,39.38,236.27
ORD00591,2023-01-11,CUST4248,Action Figure,Toys,West,3,73.21,219.64
ORD00592,2023-02-21,CUST9545,Mirror,Home & Garden,East,8,112.02,896.14
ORD00593,2022-05-24,CUST9397,T-Shirt,Clothing,North,3,78.97,236.92
ORD00594,2022-04-15,CUST2730,Fiction Novel,Books,South,10,37.22,372.17
ORD00595,2023-08-20,CUST8927,Jeans,Clothing,South,9,85.69,771.18
ORD00596,2022-02-28,CUST2717,Board Game,Toys,South,8,24.3,194.4
ORD00597,2023-11-23,CUST7449,Running Shoes,Sports,East,10,60.21,602.11
ORD00598,2022-02-20,CUST1234,Mirror,Home & Garden,South,10,31.49,314.92
ORD00599,2022-02-17,CUST7095,Lamp,Home & Garden,South,8,172.75,1382.02
ORD00600,2023-01-08,CUST7111,Jacket,Clothing,East,7,32.33,226.33
ORD00601,2022-06-29,CUST7298,Dumbbells,Sports,West,10,67.01,670.09
ORD00602,2023-05-08,CUST6752,Dress,Clothing,North,6,113.0,677.97
ORD00603,2023-12-09,CUST5200,Self-Help,Books,West,4,34.33,137.31
ORD00604,2023-04-19,CUST6869,Smartphone,Electronics,West,4,723.91,2895.62
ORD00605,2023-08-24,CUST5536,Puzzle,Toys,West,7,91.83,642.81
ORD00606,2022-06-28,CUST3820,Cookbook,Books,East,3,45.41,136.24
ORD00607,2022-06-07,CUST3045,Biography,Books,West,4,35.28,141.13
ORD00608,2023-07-23,CUST5552,LEGO Set,Toys,South,8,63.83,510.67
ORD00609,2022-07-14,CUST2948,Lamp,Home & Garden,South,10,171.11,1711.1
ORD00610,2023-01-04,CUST6487,Board Game,Toys,South,8,17.99,143.89
ORD00611,2023-11-30,CUST2581,Dumbbells,Sports,East,4,42.75,171.02
ORD00612,2022-09-24,CUST5385,Board Game,Toys,South,8,65.84,526.71
ORD00613,2023-03-27,CUST9917,Dress,Clothing,North,3,146.23,438.68
ORD00614,2023-08-11,CUST3237,Shoes,Clothing,West,9,30.47,274.26
ORD00615,2022-11-26,CUST5407,Mirror,Home & Garden,South,4,47.29,189.15
ORD00616,2023-12-19,CUST9213,Jeans,Clothing,South,9,100.29,902.57
ORD00617,2023-11-04,CUST8816,Tablet,Electronics,North,4,752.08,3008.33
ORD00618,2022-05-28,CUST6165,Plant Pot,Home & Garden,South,4,286.43,1145.73
ORD00619,2023-01-18,CUST5914,Action Figure,Toys,South,7,34.22,239.52
ORD00620,2022-04-22,CUST6908,Smartphone,Electronics,South,4,1481.71,5926.85
ORD00621,2023-02-23,CUST9926,Dumbbells,Sports,West,2,109.83,219.66
ORD00622,2023-10-08,CUST8991,Jeans,Clothing,South,4,125.1,500.38
ORD00623,2023-12-18,CUST1707,Self-Help,Books,West,3,11.94,35.81
ORD00624,2023-10-18,CUST7063,Plant Pot,Home & Garden,South,6,57.6,345.61
ORD00625,2022-07-29,CUST5943,Fiction Novel,Books,West,10,25.78,257.83
ORD00626,2022-08-05,CUST1344,Dress,Clothing,South,2,136.42,272.84
ORD00627,2023-10-12,CUST4125,Mirror,Home & Garden,South,10,179.62,1796.16
ORD00628,2022-02-23,CUST1354,Board Game,Toys,West,1,33.58,33.58
ORD00629,2022-03-26,CUST8957,Science Book,Books,West,8,18.59,148.69
ORD00630,2023-05-21,CUST4398,Tennis Racket,Sports,West,9,115.35,1038.11
ORD00631,2023-06-26,CUST8675,Puzzle,Toys,West,9,25.47,229.21
ORD00632,2022-06-02,CUST9112,Tablet,Electronics,South,2,472.38,944.76
ORD00633,2022-03-06,CUST1430,Smartphone,Electronics,North,1,1253.07,1253.07
ORD00634,2023-05-09,CUST5137,Mirror,Home & Garden,North,3,34.7,104.09
ORD00635,2022-11-21,CUST1826,Plant Pot,Home & Garden,North,3,113.25,339.76
ORD00636,2022-11-17,CUST7374,Fiction Novel,Books,West,9,11.58,104.2
ORD00637,2023-08-08,CUST2380,Smartphone,Electronics,East,7,704.67,4932.66
ORD00638,2022-09-16,CUST6216,Headphones,Electronics,North,10,364.82,3648.24
ORD00639,2022-05-13,CUST6620,Puzzle,Toys,South,7,69.31,485.18
ORD00640,2022-01-17,CUST8796,Chair,Home & Garden,South,10,286.74,2867.39
ORD00641,2023-10-15,CUST1203,LEGO Set,Toys,North,9,91.42,822.77
ORD00642,2023-06-22,CUST7928,Shoes,Clothing,North,6,51.04,306.24
ORD00643,2022-09-07,CUST9373,Fiction Novel,Books,East,3,21.71,65.14
ORD00644,2022-05-31,CUST4166,Rug,Home & Garden,South,6,40.2,241.23
ORD00645,2022-01-20,CUST6086,Shoes,Clothing,East,4,107.52,430.09
ORD00646,2023-05-18,CUST6596,Dress,Clothing,South,4,39.18,156.71
ORD00647,2022-03-09,CUST4328,Doll,Toys,East,4,37.11,148.45
ORD00648,2022-10-31,CUST7103,T-Shirt,Clothing,North,10,100.75,1007.47
ORD00649,2022-06-29,CUST1081,Tennis Racket,Sports,West,7,152.6,1068.23
ORD00650,2023-06-11,CUST8193,Action Figure,Toys,North,6,67.36,404.16
ORD00651,2022-11-05,CUST9412,Lamp,Home & Garden,North,4,44.67,178.67
ORD00652,2023-09-20,CUST3541,Science Book,Books,East,6,14.58,87.46
ORD00653,2022-12-17,CUST9671,Rug,Home & Garden,North,5,107.25,536.26
ORD00654,2023-03-07,CUST5056,Fiction Novel,Books,East,5,28.56,142.78
ORD00655,2023-01-25,CUST1036,Yoga Mat,Sports,West,4,147.65,590.59
